Date,Population,Region
2021-12-23,0,far north central
2021-12-23,0,far north east
2021-12-23,0,north west
2021-12-23,0,north central
2021-12-23,0,north east
2021-12-23,0,saskatoon
2021-12-23,0,central west
2021-12-23,0,central east
2021-12-23,0,regina
2021-12-23,0,south west
2021-12-23,0,south central
2021-12-23,0,south east
2021-12-24,0,far north west
2021-12-24,0,far north central
2021-12-24,0,far north east
2021-12-24,0,north west
2021-12-24,0,north central
2021-12-24,0,north east
2021-12-24,0,saskatoon
2021-12-24,0,central west
2021-12-24,0,central east
2021-12-24,0,regina
2021-12-24,0,south west
2021-12-24,0,south central
2021-12-24,0,south east
2021-12-25,0,far north west
2021-12-25,0,far north central
2021-12-25,0,far north east
2021-12-25,0,north west
2021-12-25,0,north central
2021-12-25,0,north east
2021-12-25,0,saskatoon
2021-12-25,0,central west
2021-12-25,0,central east
2021-12-25,0,regina
2021-12-25,0,south west
2021-12-25,0,south central
2021-12-25,0,south east
2021-12-26,0,far north west
2021-12-26,0,far north central
2021-12-26,0,far north east
2021-12-26,0,north west
2021-12-26,0,north central
2021-12-26,0,north east
2021-12-26,0,saskatoon
2021-12-26,0,central west
2021-12-26,0,central east
2021-12-26,0,regina
2021-12-26,0,south west
2021-12-26,0,south central
2021-12-26,0,south east
2021-12-27,0,far north west
2021-12-27,0,far north central
2021-12-27,0,far north east
2021-12-27,0,north west
2021-12-27,0,north central
2021-12-27,0,north east
2021-12-27,0,saskatoon
2021-12-27,0,central west
2021-12-27,0,central east
2021-12-27,0,regina
2021-12-27,0,south west
2021-12-27,0,south central
2021-12-27,0,south east
2021-12-28,0,far north west
2021-12-28,0,far north central
2021-12-28,0,far north east
2021-12-28,0,north west
2021-12-28,0,north central
2021-12-28,0,north east
2021-12-28,0,saskatoon
2021-12-28,0,central west
2021-12-28,0,central east
2021-12-28,0,regina
2021-12-28,0,south west
2021-12-28,0,south central
2021-12-28,0,south east
2021-12-29,0,far north west
2021-12-29,0,far north central
2021-12-29,0,far north east
2021-12-29,0,north west
2021-12-29,0,north central
2021-12-29,0,north east
2021-12-29,0,saskatoon
2021-12-29,0,central west
2021-12-29,0,central east
2021-12-29,0,regina
2021-12-29,0,south west
2021-12-29,0,south central
2021-12-29,0,south east
2021-12-30,0,far north west
2021-12-30,0,far north central
2021-12-30,0,far north east
2021-12-30,0,north west
2021-12-30,0,north central
2021-12-30,0,north east
2021-12-30,0,saskatoon
2021-12-30,0,central west
2021-12-30,0,central east
2021-12-30,0,regina
2021-12-30,0,south west
2021-12-30,0,south central
2021-12-30,0,south east
2021-12-31,0,far north west
2021-12-31,0,far north central
2021-12-31,0,far north east
2021-12-31,0,north west
2021-12-31,0,north central
2021-12-31,0,north east
2021-12-31,0,saskatoon
2021-12-31,0,central west
2021-12-31,0,central east
2021-12-31,0,regina
2021-12-31,0,south west
2021-12-31,0,south central
2021-12-31,0,south east
2022-01-01,0,far north west
2022-01-01,0,far north central
2022-01-01,0,far north east
2022-01-01,0,north west
2022-01-01,0,north central
2022-01-01,0,north east
2022-01-01,0,saskatoon
2022-01-01,0,central west
2022-01-01,0,central east
2022-01-01,0,regina
2022-01-01,0,south west
2022-01-01,0,south central
2022-01-01,0,south east
2022-01-02,0,far north west
2022-01-02,0,far north central
2022-01-02,0,far north east
2022-01-02,0,north west
2022-01-02,0,north central
2022-01-02,0,north east
2022-01-02,0,saskatoon
2022-01-02,0,central west
2022-01-02,0,central east
2022-01-02,0,regina
2022-01-02,0,south west
2022-01-02,0,south central
2022-01-02,0,south east
2022-01-03,0,far north west
2022-01-03,0,far north central
2022-01-03,0,far north east
2022-01-03,0,north west
2022-01-03,0,north central
2022-01-03,0,north east
2022-01-03,0,saskatoon
2022-01-03,0,central west
2022-01-03,0,central east
2022-01-03,0,regina
2022-01-03,0,south west
2022-01-03,0,south central
2022-01-03,0,south east
2022-01-04,0,far north west
2022-01-04,0,far north central
2022-01-04,0,far north east
2022-01-04,0,north west
2022-01-04,0,north central
2022-01-04,0,north east
2022-01-04,0,saskatoon
2022-01-04,0,central west
2022-01-04,0,central east
2022-01-04,0,regina
2022-01-04,0,south west
2022-01-04,0,south central
2022-01-04,0,south east
2022-01-05,0,far north west
2022-01-05,0,far north central
2022-01-05,0,far north east
2022-01-05,0,north west
2022-01-05,0,north central
2022-01-05,0,north east
2022-01-05,0,saskatoon
2022-01-05,0,central west
2022-01-05,0,central east
2022-01-05,0,regina
2022-01-05,0,south west
2022-01-05,0,south central
2022-01-05,0,south east
2022-01-06,18213,far north west
2022-01-06,1871,far north central
2022-01-06,15972,far north east
2022-01-06,65195,north west
2022-01-06,66351,north central
2022-01-06,32153,north east
2022-01-06,257762,saskatoon
2022-01-06,27193,central west
2022-01-06,74715,central east
2022-01-06,217104,regina
2022-01-06,27744,south west
2022-01-06,46088,south central
2022-01-06,64292,south east
2022-01-07,18243,far north west
2022-01-07,1888,far north central
2022-01-07,15987,far north east
2022-01-07,65252,north west
2022-01-07,66422,north central
2022-01-07,32160,north east
2022-01-07,258042,saskatoon
2022-01-07,27214,central west
2022-01-07,74808,central east
2022-01-07,217324,regina
2022-01-07,27759,south west
2022-01-07,46124,south central
2022-01-07,64316,south east
2022-01-08,18266,far north west
2022-01-08,1889,far north central
2022-01-08,15997,far north east
2022-01-08,65369,north west
2022-01-08,66483,north central
2022-01-08,32185,north east
2022-01-08,258322,saskatoon
2022-01-08,27220,central west
2022-01-08,74903,central east
2022-01-08,217585,regina
2022-01-08,27771,south west
2022-01-08,46180,south central
2022-01-08,64377,south east
2022-01-09,18280,far north west
2022-01-09,1889,far north central
2022-01-09,16016,far north east
2022-01-09,65406,north west
2022-01-09,66558,north central
2022-01-09,32213,north east
2022-01-09,258535,saskatoon
2022-01-09,27226,central west
2022-01-09,74944,central east
2022-01-09,217791,regina
2022-01-09,27788,south west
2022-01-09,46211,south central
2022-01-09,64412,south east
2022-01-10,18278,far north west
2022-01-10,1890,far north central
2022-01-10,16027,far north east
2022-01-10,65477,north west
2022-01-10,66601,north central
2022-01-10,32214,north east
2022-01-10,258761,saskatoon
2022-01-10,27233,central west
2022-01-10,74963,central east
2022-01-10,218039,regina
2022-01-10,27790,south west
2022-01-10,46265,south central
2022-01-10,64429,south east
2022-01-11,18280,far north west
2022-01-11,1897,far north central
2022-01-11,16034,far north east
2022-01-11,65484,north west
2022-01-11,66628,north central
2022-01-11,32219,north east
2022-01-11,258912,saskatoon
2022-01-11,27237,central west
2022-01-11,74978,central east
2022-01-11,218190,regina
2022-01-11,27798,south west
2022-01-11,46278,south central
2022-01-11,64435,south east
2022-01-12,18311,far north west
2022-01-12,1898,far north central
2022-01-12,16074,far north east
2022-01-12,65516,north west
2022-01-12,66660,north central
2022-01-12,32253,north east
2022-01-12,259151,saskatoon
2022-01-12,27262,central west
2022-01-12,75041,central east
2022-01-12,218380,regina
2022-01-12,27811,south west
2022-01-12,46325,south central
2022-01-12,64468,south east
2022-01-13,18327,far north west
2022-01-13,1907,far north central
2022-01-13,16105,far north east
2022-01-13,65587,north west
2022-01-13,66750,north central
2022-01-13,32273,north east
2022-01-13,259392,saskatoon
2022-01-13,27292,central west
2022-01-13,75115,central east
2022-01-13,218526,regina
2022-01-13,27843,south west
2022-01-13,46380,south central
2022-01-13,64566,south east
2022-01-14,18395,far north west
2022-01-14,1907,far north central
2022-01-14,16151,far north east
2022-01-14,65651,north west
2022-01-14,66838,north central
2022-01-14,32297,north east
2022-01-14,259656,saskatoon
2022-01-14,27320,central west
2022-01-14,75168,central east
2022-01-14,218741,regina
2022-01-14,27882,south west
2022-01-14,46459,south central
2022-01-14,64636,south east
2022-01-15,18444,far north west
2022-01-15,1910,far north central
2022-01-15,16191,far north east
2022-01-15,65782,north west
2022-01-15,66958,north central
2022-01-15,32356,north east
2022-01-15,259922,saskatoon
2022-01-15,27340,central west
2022-01-15,75263,central east
2022-01-15,218985,regina
2022-01-15,27888,south west
2022-01-15,46513,south central
2022-01-15,64695,south east
2022-01-16,18457,far north west
2022-01-16,1920,far north central
2022-01-16,16219,far north east
2022-01-16,65849,north west
2022-01-16,67012,north central
2022-01-16,32369,north east
2022-01-16,260163,saskatoon
2022-01-16,27361,central west
2022-01-16,75295,central east
2022-01-16,219207,regina
2022-01-16,27902,south west
2022-01-16,46544,south central
2022-01-16,64740,south east
2022-01-17,18459,far north west
2022-01-17,1920,far north central
2022-01-17,16226,far north east
2022-01-17,65899,north west
2022-01-17,67053,north central
2022-01-17,32370,north east
2022-01-17,260364,saskatoon
2022-01-17,27360,central west
2022-01-17,75304,central east
2022-01-17,219427,regina
2022-01-17,27918,south west
2022-01-17,46558,south central
2022-01-17,64743,south east
2022-01-18,18461,far north west
2022-01-18,1919,far north central
2022-01-18,16233,far north east
2022-01-18,65901,north west
2022-01-18,67086,north central
2022-01-18,32373,north east
2022-01-18,260472,saskatoon
2022-01-18,27367,central west
2022-01-18,75311,central east
2022-01-18,219535,regina
2022-01-18,27919,south west
2022-01-18,46569,south central
2022-01-18,64755,south east
2022-01-19,18489,far north west
2022-01-19,1920,far north central
2022-01-19,16262,far north east
2022-01-19,65931,north west
2022-01-19,67115,north central
2022-01-19,32395,north east
2022-01-19,260658,saskatoon
2022-01-19,27384,central west
2022-01-19,75349,central east
2022-01-19,219678,regina
2022-01-19,27933,south west
2022-01-19,46651,south central
2022-01-19,64767,south east
2022-01-20,18518,far north west
2022-01-20,1921,far north central
2022-01-20,16288,far north east
2022-01-20,65989,north west
2022-01-20,67177,north central
2022-01-20,32427,north east
2022-01-20,260864,saskatoon
2022-01-20,27404,central west
2022-01-20,75402,central east
2022-01-20,219781,regina
2022-01-20,27957,south west
2022-01-20,46698,south central
2022-01-20,64837,south east
2022-01-21,18574,far north west
2022-01-21,1922,far north central
2022-01-21,16315,far north east
2022-01-21,66033,north west
2022-01-21,67231,north central
2022-01-21,32472,north east
2022-01-21,261160,saskatoon
2022-01-21,27415,central west
2022-01-21,75437,central east
2022-01-21,219921,regina
2022-01-21,27975,south west
2022-01-21,46715,south central
2022-01-21,64887,south east
2022-01-22,18588,far north west
2022-01-22,1925,far north central
2022-01-22,16351,far north east
2022-01-22,66118,north west
2022-01-22,67311,north central
2022-01-22,32488,north east
2022-01-22,261456,saskatoon
2022-01-22,27453,central west
2022-01-22,75533,central east
2022-01-22,220051,regina
2022-01-22,27991,south west
2022-01-22,46755,south central
2022-01-22,64987,south east
2022-01-23,18589,far north west
2022-01-23,1933,far north central
2022-01-23,16362,far north east
2022-01-23,66132,north west
2022-01-23,67362,north central
2022-01-23,32509,north east
2022-01-23,261733,saskatoon
2022-01-23,27460,central west
2022-01-23,75575,central east
2022-01-23,220179,regina
2022-01-23,28002,south west
2022-01-23,46769,south central
2022-01-23,65014,south east
2022-01-24,18601,far north west
2022-01-24,1939,far north central
2022-01-24,16371,far north east
2022-01-24,66189,north west
2022-01-24,67390,north central
2022-01-24,32508,north east
2022-01-24,261970,saskatoon
2022-01-24,27460,central west
2022-01-24,75592,central east
2022-01-24,220304,regina
2022-01-24,28012,south west
2022-01-24,46798,south central
2022-01-24,65024,south east
2022-01-25,18603,far north west
2022-01-25,1939,far north central
2022-01-25,16372,far north east
2022-01-25,66214,north west
2022-01-25,67408,north central
2022-01-25,32517,north east
2022-01-25,262176,saskatoon
2022-01-25,27462,central west
2022-01-25,75593,central east
2022-01-25,220386,regina
2022-01-25,28017,south west
2022-01-25,46800,south central
2022-01-25,65037,south east
2022-01-26,18625,far north west
2022-01-26,1939,far north central
2022-01-26,16406,far north east
2022-01-26,66240,north west
2022-01-26,67430,north central
2022-01-26,32542,north east
2022-01-26,262377,saskatoon
2022-01-26,27487,central west
2022-01-26,75620,central east
2022-01-26,220511,regina
2022-01-26,28029,south west
2022-01-26,46846,south central
2022-01-26,65069,south east
2022-01-27,18654,far north west
2022-01-27,1947,far north central
2022-01-27,16421,far north east
2022-01-27,66310,north west
2022-01-27,67523,north central
2022-01-27,32566,north east
2022-01-27,262551,saskatoon
2022-01-27,27509,central west
2022-01-27,75653,central east
2022-01-27,220611,regina
2022-01-27,28049,south west
2022-01-27,46864,south central
2022-01-27,65113,south east
2022-01-28,18674,far north west
2022-01-28,1948,far north central
2022-01-28,16453,far north east
